GCA_000230935.2	IIHJLC_03812	Fer2	24.7	Ferredoxin_2Fe2S	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_03909	Molybdop_Fe4S4	29.2	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_03997	Fer4_8	31.0	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_04017	Mycobacterium_marinum_MMAR_2932_B2HE91	75.2	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_04101	Mycobacterium_marinum_MMAR_2932_B2HE91	77.6	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_04104	Rieske	52.8	Rieske	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_04121	Fer2	52.6	Ferredoxin_2Fe2S	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_04289	Mycobacterium_marinum_MMAR_0611_B2HP31	1707.3	FeS_reductase_CCG	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_04747	Molybdop_Fe4S4	50.8	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_04758	Fer2	26.0	Ferredoxin_2Fe2S	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_04782	Fer4	23.5	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_04783	Fer2	58.9	Ferredoxin_2Fe2S	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_04898	Radical_SAM	99.5	Radical_SAM	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_04981	Radical_SAM	68.4	Radical_SAM	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_04986	Fer2	39.5	Ferredoxin_2Fe2S	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_05014	Molybdop_Fe4S4	42.7	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_05026	Rieske	65.9	Rieske	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_05066	Mycobacterium_marinum_MMAR_2932_B2HE91	71.8	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_05220	Whib	55.7	WhiB	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_05227	Mycobacterium_marinum_nth_B2HK71	521.6	DNA_glycosylase_Nth	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_05308	Mycobacteroides_abscessus_MAB_0558c_B1MGX2	558.9	DNA_glycosylase_MutY	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_05330	Mycobacterium_avium_MAV_3963_A0A0H3A065	560.4	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_05379	Mycobacterium_avium_MAV_3037_A0A0H2ZYN8	751.6	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_05397	Mycobacterium_ulcerans_MUL_2873_A0PS37	109.3	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_05408	Mycobacterium_marinum_coxS_3_B2HP41	236.7	Rieske	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_05429	Mycobacterium_marinum_MMAR_2932_B2HE91	90.5	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_05464	Rieske	49.4	Rieske	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_05591	Molybdop_Fe4S4	37.1	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_05597	Mycobacteroides_abscessus_MAB_0726_B1MI00	467.2	Rieske_steroid_oxygenase	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_05641	Mycobacteroides_abscessus_moaA_B1MJ09	570.2	Radical_SAM_MoaA	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_05656	Mycobacteroides_abscessus_MAB_0930_B1MJ66	1009.0	Ferredoxin_reductase_FprB	FAD/2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_05843	Fer4_7	29.5	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_05961	Mycobacterium_leprae_whiB3_A0A0H3MYA5	161.9	WhiB	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_05990	Molybdop_Fe4S4	59.2	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_05994	Rieske	65.6	Rieske	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_06033	Mycobacterium_tuberculosis_frdB_P9WN89	407.5	SDH_FRD	2Fe-2S/4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06068	Mycobacterium_marinum_MMAR_2932_B2HE91	77.9	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06074	Molybdop_Fe4S4	43.8	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06154	Mycobacteroides_abscessus_whiB_B1MF75	155.5	WhiB	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06201	Rieske	46.7	Rieske	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_06223	Mycolicibacterium_smegmatis_MSMEG_1742_A0QT76	595.3	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06240	Mycobacterium_leprae_whiB3_A0A0H3MYA5	130.8	WhiB	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06273	Mycobacterium_ulcerans_whiB7_A0PR85	166.7	WhiB	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06319	Fer2	43.7	Ferredoxin_2Fe2S	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_06322	Rieske	62.3	Rieske	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_06351	Rieske	55.0	Rieske	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_06422	Rieske	58.9	Rieske	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_06431	Fer4	33.0	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06439	Mycobacterium_marinum_MMAR_2932_B2HE91	72.1	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06489	Fer4	62.4	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06491	Fer2	27.5	Ferredoxin_2Fe2S	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_06492	Mycolicibacterium_smegmatis_MSMEG_0160_A0QNT8	868.6	NADH_dehydrogenase	2Fe-2S/4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06520	Mycobacterium_marinum_MMAR_2932_B2HE91	70.1	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06567	Radical_SAM	50.4	Radical_SAM	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06630	Rieske	59.2	Rieske	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_06648	Rieske	77.8	Rieske	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_06649	Fer2	57.6	Ferredoxin_2Fe2S	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_06714	Rieske	54.5	Rieske	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_06749	Mycobacterium_marinum_MMAR_2932_B2HE91	73.5	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06785	Rieske	60.9	Rieske	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_06816	Mycobacterium_marinum_MMAR_2932_B2HE91	68.7	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06856	Mycobacterium_marinum_MMAR_2932_B2HE91	82.5	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_06857	Fer4	32.4	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_000230935.2	IIHJLC_07002	Rieske	24.2	Rieske	2Fe-2S	functional	core_validated
GCA_000230935.2	IIHJLC_07052	UDG	53.9	DNA_glycosylase	4Fe-4S	nonFeS_UDG_demoted	core_validated
GCA_001942045.1	COCIBI_00038	Fer2	51.3	Ferredoxin_2Fe2S	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_00039	Rieske	69.7	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_00116	Whib	80.8	WhiB	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_00153	Mycobacteroides_abscessus_moaA_B1MJ09	582.1	Radical_SAM_MoaA	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_00171	Mycobacteroides_abscessus_MAB_0930_B1MJ66	1009.7	Ferredoxin_reductase_FprB	FAD/2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_00224	Fer4_8	48.3	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_00246	Rieske	50.4	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_00337	Fer4_7	31.5	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_00456	Mycobacteroides_abscessus_MAB_0726_B1MI00	494.6	Rieske_steroid_oxygenase	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_00464	Molybdop_Fe4S4	40.7	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_00519	Fer4	37.7	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_00638	Rieske	58.2	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_00669	Fer4_8	46.5	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_00732	Rieske	57.0	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_00816	Molybdop_Fe4S4	46.6	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_00838	Mycobacteroides_abscessus_MAB_3521c_B1MEZ1	192.0	Rieske_nitrite_reductase	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_00847	Mycobacterium_tuberculosis_frdB_P9WN89	361.9	SDH_FRD	2Fe-2S/4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_01355	SUFBD_core	304.8	SUF_biogenesis	assembly	functional	core_validated
GCA_001942045.1	COCIBI_01356	SUFBD_core	231.5	SUF_biogenesis	assembly	functional	core_validated
GCA_001942045.1	COCIBI_01434	Radical_SAM	80.3	Radical_SAM	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_01471	Mycobacterium_marinum_gltD_1_B2HIS5	774.1	Glutamate_synthase	3Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_01476	Mycobacterium_marinum_MMAR_2932_B2HE91	65.3	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_01530	Rieske	81.1	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_01556	Mycobacterium_avium_MAV_3963_A0A0H3A065	493.0	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_01595	Mycobacterium_ulcerans_MUL_2873_A0PS37	111.7	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_01615	Mycobacterium_marinum_coxS_3_B2HP41	235.2	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_01635	Mycobacterium_marinum_MMAR_2932_B2HE91	99.3	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_01690	Fer2	47.6	Ferredoxin_2Fe2S	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_01691	Rieske	63.3	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_01728	Mycobacterium_marinum_MMAR_2932_B2HE91	68.6	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_01736	Mycobacterium_avium_MAV_3963_A0A0H3A065	579.6	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_01781	Mycobacteroides_abscessus_MAB_0558c_B1MGX2	546.6	DNA_glycosylase_MutY	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_01865	Mycobacterium_ulcerans_rlmN_A0PQ89	769.9	Radical_SAM_RlmN	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_01874	Mycobacterium_marinum_MMAR_2932_B2HE91	71.1	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_01899	Mycobacterium_leprae_ispG_B8ZRU5	833.4	IspG_HMBPP_synthase	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_01973	Fer4_7	40.4	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_01976	Molybdop_Fe4S4	43.4	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_02030	Radical_SAM	57.9	Radical_SAM	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_02098	Rieske	65.1	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_02127	Mycobacterium_marinum_pqqE_B2HSM0	852.1	Radical_SAM_PqqE	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_02256	Mycobacterium_marinum_MMAR_2932_B2HE91	94.2	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_02277	Rieske	45.8	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_02287	Mycobacterium_marinum_MMAR_2932_B2HE91	72.2	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_02291	Mycobacterium_marinum_MMAR_2932_B2HE91	89.8	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_02309	Rieske	38.3	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_02327	Mycobacterium_marinum_MMAR_2932_B2HE91	82.7	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_02349	Fer2	62.8	Ferredoxin_2Fe2S	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_02390	Mycolicibacterium_smegmatis_MSMEG_1742_A0QT76	607.9	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_02424	Mycobacteroides_abscessus_whiB_B1MF75	161.6	WhiB	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_02441	Rieske	76.8	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_02494	Rieske	44.9	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_02545	Radical_SAM	83.1	Radical_SAM	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_02623	Fer2	55.0	Ferredoxin_2Fe2S	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_02625	Rieske	66.0	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_02636	Mycobacterium_leprae_whiB3_A0A0H3MYA5	131.2	WhiB	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_02674	Whib	57.9	WhiB	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_02731	Fer4	62.4	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_02734	Fer2	26.0	Ferredoxin_2Fe2S	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_02735	Mycolicibacterium_smegmatis_MSMEG_0160_A0QNT8	883.8	NADH_dehydrogenase	2Fe-2S/4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_02739	Mycobacterium_ulcerans_nuoB_A0PR39	419.8	NADH_dehydrogenase	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_02850	Fer2	22.5	Ferredoxin_2Fe2S	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_02888	Mycobacterium_tuberculosis_frdB_P9WN89	414.7	SDH_FRD	2Fe-2S/4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_03092	Mycobacterium_leprae_whiB3_A0A0H3MYA5	110.5	WhiB	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_03444	Molybdop_Fe4S4	49.6	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_03690	Mycobacteroides_abscessus_MAB_0726_B1MI00	545.4	Rieske_steroid_oxygenase	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_03750	Fer4_10	43.3	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_03769	Mycolicibacterium_smegmatis_MSMEG_5126_A0R2I4	1876.6	Radical_SAM	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_03772	Mycobacterium_marinum_fdxA_2_B2HF14	210.2	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_03995	UDG	118.9	DNA_glycosylase	4Fe-4S	nonFeS_UDG_demoted	core_validated
GCA_001942045.1	COCIBI_04108	Mycolicibacterium_smegmatis_MSMEG_1989_A0QTW5	452.8	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_04132	Whib	79.3	WhiB	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_04139	Mycobacterium_marinum_nth_B2HK71	529.0	DNA_glycosylase_Nth	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_04192	Molybdop_Fe4S4	39.4	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_04462	Rieske	37.0	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_04565	Rieske	54.5	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_04641	Mycolicibacterium_smegmatis_leuC_A0QUY9	1037.6	IPM_isomerase_LeuC	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_04653	UDG	54.6	DNA_glycosylase	4Fe-4S	nonFeS_UDG_demoted	core_validated
GCA_001942045.1	COCIBI_04730	Mycobacterium_marinum_miaB1_B2HGN2	1037.8	Radical_SAM_MiaB	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_04947	Molybdop_Fe4S4	58.3	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_05006	Fer4_10	26.3	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_05131	Molybdop_Fe4S4	40.6	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_05170	Mycobacterium_avium_MAV_3961_A0A0H3A2H5	828.9	Radical_SAM	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_05174	Mycobacterium_avium_MAV_3963_A0A0H3A065	441.0	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_05176	Rieske	32.0	Rieske	2Fe-2S	functional	core_validated
GCA_001942045.1	COCIBI_05218	UDG	80.7	DNA_glycosylase	4Fe-4S	nonFeS_UDG_demoted	core_validated
GCA_001942045.1	COCIBI_05229	Fer4	33.5	Ferredoxin_4Fe4S	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_05350	Mycobacterium_avium_MAV_3037_A0A0H2ZYN8	771.4	Molybdoenzyme	4Fe-4S	functional	core_validated
GCA_001942045.1	COCIBI_05488	Mycobacterium_marinum_gltD_1_B2HIS5	949.7	Glutamate_synthase	3Fe-4S	functional	core_validated
