GCA_001942045.1|COCIBI_00456	Rieske
GCA_001942045.1|COCIBI_00464	Molybdoenzyme
GCA_001942045.1|COCIBI_00519	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_00638	Rieske
GCA_001942045.1|COCIBI_00669	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_00732	Rieske
GCA_001942045.1|COCIBI_00816	Molybdoenzyme
GCA_001942045.1|COCIBI_00838	Rieske
GCA_001942045.1|COCIBI_00847	SDH_FRD
GCA_001942045.1|COCIBI_01355	SUF_biogenesis
GCA_001942045.1|COCIBI_01356	SUF_biogenesis
GCA_001942045.1|COCIBI_01434	Radical_SAM
GCA_001942045.1|COCIBI_01471	Glutamate_synthase
GCA_001942045.1|COCIBI_01476	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_01530	Rieske
GCA_001942045.1|COCIBI_01556	Molybdoenzyme
GCA_001942045.1|COCIBI_01595	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_01615	Rieske
GCA_001942045.1|COCIBI_01635	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_01690	Ferredoxin_2Fe2S
GCA_001942045.1|COCIBI_01691	Rieske
GCA_001942045.1|COCIBI_01728	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_01736	Molybdoenzyme
GCA_001942045.1|COCIBI_01781	DNA_glycosylase
GCA_001942045.1|COCIBI_01865	Radical_SAM
GCA_001942045.1|COCIBI_01874	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_01899	IspG_HMBPP_synthase
GCA_001942045.1|COCIBI_01973	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_01976	Molybdoenzyme
GCA_001942045.1|COCIBI_02030	Radical_SAM
GCA_001942045.1|COCIBI_02098	Rieske
GCA_001942045.1|COCIBI_02127	Radical_SAM
GCA_001942045.1|COCIBI_02256	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_02277	Rieske
GCA_001942045.1|COCIBI_02287	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_02291	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_02309	Rieske
GCA_001942045.1|COCIBI_02327	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_02349	Ferredoxin_2Fe2S
GCA_001942045.1|COCIBI_02390	Molybdoenzyme
GCA_001942045.1|COCIBI_02424	WhiB
GCA_001942045.1|COCIBI_02441	Rieske
GCA_001942045.1|COCIBI_02494	Rieske
GCA_001942045.1|COCIBI_02545	Radical_SAM
GCA_001942045.1|COCIBI_02623	Ferredoxin_2Fe2S
GCA_001942045.1|COCIBI_02625	Rieske
GCA_001942045.1|COCIBI_02636	WhiB
GCA_001942045.1|COCIBI_02674	WhiB
GCA_001942045.1|COCIBI_02731	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_02734	Ferredoxin_2Fe2S
GCA_001942045.1|COCIBI_02735	NADH_dehydrogenase
GCA_001942045.1|COCIBI_02739	NADH_dehydrogenase
GCA_001942045.1|COCIBI_02850	Ferredoxin_2Fe2S
GCA_001942045.1|COCIBI_02888	SDH_FRD
GCA_001942045.1|COCIBI_03092	WhiB
GCA_001942045.1|COCIBI_03444	Molybdoenzyme
GCA_001942045.1|COCIBI_03690	Rieske
GCA_001942045.1|COCIBI_03750	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_03769	Radical_SAM
GCA_001942045.1|COCIBI_03772	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_03995	DNA_glycosylase
GCA_001942045.1|COCIBI_04108	Molybdoenzyme
GCA_001942045.1|COCIBI_04132	WhiB
GCA_001942045.1|COCIBI_04139	DNA_glycosylase
GCA_001942045.1|COCIBI_04192	Molybdoenzyme
GCA_001942045.1|COCIBI_04462	Rieske
GCA_001942045.1|COCIBI_04565	Rieske
GCA_001942045.1|COCIBI_04641	IPM_isomerase_LeuC
GCA_001942045.1|COCIBI_04653	DNA_glycosylase
GCA_001942045.1|COCIBI_04730	Radical_SAM
GCA_001942045.1|COCIBI_04947	Molybdoenzyme
GCA_001942045.1|COCIBI_05006	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_05131	Molybdoenzyme
GCA_001942045.1|COCIBI_05170	Radical_SAM
GCA_001942045.1|COCIBI_05174	Molybdoenzyme
GCA_001942045.1|COCIBI_05176	Rieske
GCA_001942045.1|COCIBI_05218	DNA_glycosylase
GCA_001942045.1|COCIBI_05229	Ferredoxin_4Fe4S
GCA_001942045.1|COCIBI_05350	Molybdoenzyme
GCA_001942045.1|COCIBI_05488	Glutamate_synthase
GCA_001942045.1|COCIBI_05509	WhiB
GCA_001942045.1|COCIBI_05547	Molybdoenzyme
GCA_001942045.1|COCIBI_05564	Rieske
GCA_001942045.1|COCIBI_05570	Rieske
GCA_001942045.1|COCIBI_05714	Radical_SAM
GCA_001942045.1|COCIBI_05809	WhiB
GCA_001942045.1|COCIBI_05878	FeS_reductase_CCG
GCA_001942045.1|COCIBI_05994	Radical_SAM
GCA_001942045.1|COCIBI_06017	Rieske
GCA_001942045.1|COCIBI_06047	Radical_SAM
GCA_002007745.1|HNDBBG_00079	Rieske
GCA_002007745.1|HNDBBG_00080	WhiB
GCA_002007745.1|HNDBBG_00101	Molybdoenzyme
GCA_002007745.1|HNDBBG_00161	Ferredoxin_2Fe2S
GCA_002007745.1|HNDBBG_00254	Molybdoenzyme
GCA_002007745.1|HNDBBG_00356	Ferredoxin_4Fe4S
GCA_002007745.1|HNDBBG_00479	WhiB
GCA_002007745.1|HNDBBG_00596	FeS_reductase_CCG
GCA_002007745.1|HNDBBG_00663	Rieske
GCA_002007745.1|HNDBBG_00872	Rieske
GCA_002007745.1|HNDBBG_01114	Radical_SAM
GCA_002007745.1|HNDBBG_01149	Rieske
GCA_002007745.1|HNDBBG_01152	Rieske
GCA_002007745.1|HNDBBG_01235	Ferredoxin_2Fe2S
GCA_002007745.1|HNDBBG_01289	Rieske
GCA_002007745.1|HNDBBG_01440	Radical_SAM
GCA_002007745.1|HNDBBG_01441	Ferredoxin_4Fe4S
GCA_002007745.1|HNDBBG_01528	Ferredoxin_2Fe2S
GCA_002007745.1|HNDBBG_01539	DNA_glycosylase
GCA_002007745.1|HNDBBG_01958	Ferredoxin_2Fe2S
GCA_002007745.1|HNDBBG_02023	Radical_SAM
GCA_002007745.1|HNDBBG_02088	Radical_SAM
GCA_002007745.1|HNDBBG_02108	Ferredoxin_4Fe4S
GCA_002007745.1|HNDBBG_02198	Rieske
GCA_002007745.1|HNDBBG_02298	Radical_SAM
GCA_002007745.1|HNDBBG_02314	Radical_SAM
GCA_002007745.1|HNDBBG_02325	Rieske
GCA_002007745.1|HNDBBG_02381	Ferredoxin_4Fe4S
GCA_002007745.1|HNDBBG_02821	Ferredoxin_4Fe4S
GCA_002007745.1|HNDBBG_02975	Molybdoenzyme
GCA_002007745.1|HNDBBG_02984	Ferredoxin_4Fe4S
GCA_002007745.1|HNDBBG_02989	Rieske
GCA_002007745.1|HNDBBG_03112	Ferredoxin_2Fe2S
GCA_002007745.1|HNDBBG_03148	DNA_glycosylase
GCA_002007745.1|HNDBBG_03205	Rieske
GCA_002007745.1|HNDBBG_03221	Glutamate_synthase
GCA_002007745.1|HNDBBG_03258	Radical_SAM
GCA_002007745.1|HNDBBG_03275	Rieske
GCA_002007745.1|HNDBBG_03278	Molybdoenzyme
GCA_002007745.1|HNDBBG_03337	SUF_biogenesis
GCA_002007745.1|HNDBBG_03338	SUF_biogenesis
GCA_002007745.1|HNDBBG_03486	Radical_SAM
GCA_002007745.1|HNDBBG_03530	Molybdoenzyme
GCA_002007745.1|HNDBBG_03664	Radical_SAM
GCA_002007745.1|HNDBBG_03689	Rieske
GCA_002007745.1|HNDBBG_03703	Ferredoxin_2Fe2S
GCA_002007745.1|HNDBBG_03816	Rieske
GCA_002007745.1|HNDBBG_03833	Radical_SAM
GCA_002007745.1|HNDBBG_03927	DNA_glycosylase
GCA_002007745.1|HNDBBG_03973	Ferredoxin_4Fe4S
GCA_002007745.1|HNDBBG_03975	Ferredoxin_2Fe2S
GCA_002007745.1|HNDBBG_03976	NADH_dehydrogenase
GCA_002007745.1|HNDBBG_03985	Rieske
GCA_002007745.1|HNDBBG_04097	Rieske
GCA_002007745.1|HNDBBG_04233	Molybdoenzyme
GCA_002007745.1|HNDBBG_04263	Rieske
GCA_002007745.1|HNDBBG_04340	Ferredoxin_2Fe2S
GCA_002007745.1|HNDBBG_04341	Ferredoxin_4Fe4S
GCA_002007745.1|HNDBBG_04389	Rieske
GCA_002007745.1|HNDBBG_04420	WhiB
GCA_002007745.1|HNDBBG_04452	WhiB
GCA_002007745.1|HNDBBG_04466	Molybdoenzyme
GCA_002007745.1|HNDBBG_04493	WhiB
GCA_002007745.1|HNDBBG_04531	Rieske
GCA_002007745.1|HNDBBG_04537	Ferredoxin_2Fe2S
GCA_002007745.1|HNDBBG_04550	Ferredoxin_4Fe4S
GCA_002007745.1|HNDBBG_04589	SDH_FRD
GCA_002007745.1|HNDBBG_04660	WhiB
GCA_002007745.1|HNDBBG_04785	Ferredoxin_4Fe4S
GCA_002007745.1|HNDBBG_04815	Ferredoxin_4Fe4S
GCA_002007745.1|HNDBBG_04931	Rieske
GCA_002007745.1|HNDBBG_05054	Ferredoxin_reductase_FprB
GCA_002007745.1|HNDBBG_05070	Radical_SAM
GCA_002007745.1|HNDBBG_05196	Ferredoxin_4Fe4S
GCA_002007745.1|HNDBBG_05228	Ferredoxin_4Fe4S
GCA_002007745.1|HNDBBG_05268	Molybdoenzyme
GCA_002007745.1|HNDBBG_05298	Ferredoxin_2Fe2S
GCA_002007745.1|HNDBBG_05301	Ferredoxin_2Fe2S
GCA_002007745.1|HNDBBG_05308	Rieske
GCA_002007745.1|HNDBBG_05383	Molybdoenzyme
GCA_002007745.1|HNDBBG_05404	DNA_glycosylase
GCA_002007745.1|HNDBBG_05551	DNA_glycosylase
GCA_002007745.1|HNDBBG_05559	WhiB
GCA_002007745.1|HNDBBG_05755	Molybdoenzyme
GCA_002007745.1|HNDBBG_05775	Rieske
GCA_002007745.1|HNDBBG_05999	Ferredoxin_2Fe2S
GCA_002007745.1|HNDBBG_06013	Rieske
GCA_002102225.1|HDDDIK_00038	FeS_reductase_CCG
GCA_002102225.1|HDDDIK_00050	WhiB
GCA_002102225.1|HDDDIK_00054	Rieske
GCA_002102225.1|HDDDIK_00078	Rieske
GCA_002102225.1|HDDDIK_00172	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_00251	Radical_SAM
GCA_002102225.1|HDDDIK_00322	Radical_SAM
GCA_002102225.1|HDDDIK_00323	Nitrite_sulfite_reductase
GCA_002102225.1|HDDDIK_00458	SDH_FRD
GCA_002102225.1|HDDDIK_00466	Nitrite_sulfite_reductase
GCA_002102225.1|HDDDIK_00467	Rieske
GCA_002102225.1|HDDDIK_00492	Glutamate_synthase
GCA_002102225.1|HDDDIK_00508	WhiB
GCA_002102225.1|HDDDIK_00600	Ferredoxin_reductase_FprB
GCA_002102225.1|HDDDIK_00617	Radical_SAM
GCA_002102225.1|HDDDIK_00674	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_00684	Rieske
GCA_002102225.1|HDDDIK_00694	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_00696	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_00706	Radical_SAM
GCA_002102225.1|HDDDIK_00725	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_00751	Ferredoxin_2Fe2S
GCA_002102225.1|HDDDIK_00786	Molybdoenzyme
GCA_002102225.1|HDDDIK_00840	Molybdoenzyme
GCA_002102225.1|HDDDIK_00859	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_00961	Rieske
GCA_002102225.1|HDDDIK_01120	Molybdoenzyme
GCA_002102225.1|HDDDIK_01163	Rieske
GCA_002102225.1|HDDDIK_01303	NADH_dehydrogenase
GCA_002102225.1|HDDDIK_01306	NADH_dehydrogenase
GCA_002102225.1|HDDDIK_01307	NADH_dehydrogenase
GCA_002102225.1|HDDDIK_01308	NADH_dehydrogenase
GCA_002102225.1|HDDDIK_01310	NADH_dehydrogenase
GCA_002102225.1|HDDDIK_01351	DNA_glycosylase
GCA_002102225.1|HDDDIK_01402	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_01462	Rieske
GCA_002102225.1|HDDDIK_01559	Rieske
GCA_002102225.1|HDDDIK_01644	WhiB
GCA_002102225.1|HDDDIK_01672	WhiB
GCA_002102225.1|HDDDIK_01698	WhiB
GCA_002102225.1|HDDDIK_01737	Molybdoenzyme
GCA_002102225.1|HDDDIK_01838	Radical_SAM
GCA_002102225.1|HDDDIK_01937	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_01940	Radical_SAM
GCA_002102225.1|HDDDIK_02045	Radical_SAM
GCA_002102225.1|HDDDIK_02068	WhiB
GCA_002102225.1|HDDDIK_02185	Molybdoenzyme
GCA_002102225.1|HDDDIK_02187	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_02248	WhiB
GCA_002102225.1|HDDDIK_02338	Rieske
GCA_002102225.1|HDDDIK_02415	Molybdoenzyme
GCA_002102225.1|HDDDIK_02445	Rieske
GCA_002102225.1|HDDDIK_02520	Molybdoenzyme
GCA_002102225.1|HDDDIK_02615	Radical_SAM
GCA_002102225.1|HDDDIK_02632	Radical_SAM
GCA_002102225.1|HDDDIK_02651	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_02830	SUF_biogenesis
GCA_002102225.1|HDDDIK_02831	SUF_biogenesis
GCA_002102225.1|HDDDIK_02846	Aconitase
GCA_002102225.1|HDDDIK_02876	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_02905	Rieske
GCA_002102225.1|HDDDIK_03031	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_03079	Ferredoxin_2Fe2S
GCA_002102225.1|HDDDIK_03158	Rieske
GCA_002102225.1|HDDDIK_03235	WhiB
GCA_002102225.1|HDDDIK_03316	SDH_FRD
GCA_002102225.1|HDDDIK_03342	DNA_glycosylase
GCA_002102225.1|HDDDIK_03375	Rieske
GCA_002102225.1|HDDDIK_03432	DNA_glycosylase
GCA_002102225.1|HDDDIK_03453	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_03496	Rieske
GCA_002102225.1|HDDDIK_03504	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_03650	CobG_precorrin
GCA_002102225.1|HDDDIK_03670	Radical_SAM
GCA_002102225.1|HDDDIK_03771	Ferredoxin_2Fe2S
GCA_002102225.1|HDDDIK_03888	IPM_isomerase_LeuC
GCA_002102225.1|HDDDIK_03899	DNA_glycosylase
GCA_002102225.1|HDDDIK_03974	Radical_SAM
GCA_002102225.1|HDDDIK_04003	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_04065	Rieske
GCA_002102225.1|HDDDIK_04269	Molybdoenzyme
GCA_002102225.1|HDDDIK_04475	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_04592	Radical_SAM
GCA_002102225.1|HDDDIK_04692	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_04715	Rieske
GCA_002102225.1|HDDDIK_04716	Rieske
GCA_002102225.1|HDDDIK_04725	IspG_HMBPP_synthase
GCA_002102225.1|HDDDIK_04738	Ferredoxin_2Fe2S
GCA_002102225.1|HDDDIK_04794	Rieske
GCA_002102225.1|HDDDIK_04807	Rieske
GCA_002102225.1|HDDDIK_04833	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_04835	Rieske
GCA_002102225.1|HDDDIK_04843	Rieske
GCA_002102225.1|HDDDIK_04854	WhiB
GCA_002102225.1|HDDDIK_04903	Rieske
GCA_002102225.1|HDDDIK_04991	Radical_SAM
GCA_002102225.1|HDDDIK_05242	Molybdoenzyme
GCA_002102225.1|HDDDIK_05304	WhiB
GCA_002102225.1|HDDDIK_05344	Ferredoxin_2Fe2S
GCA_002102225.1|HDDDIK_05382	Rieske
GCA_002102225.1|HDDDIK_05440	Rieske
GCA_002102225.1|HDDDIK_05520	Ferredoxin_4Fe4S
GCA_002102225.1|HDDDIK_05595	WhiB
GCA_003347205.1|ENJDEI_00002	Molybdoenzyme
GCA_003347205.1|ENJDEI_00235	Ferredoxin_2Fe2S
GCA_003347205.1|ENJDEI_00242	Rieske
GCA_003347205.1|ENJDEI_00313	Ferredoxin_4Fe4S
GCA_003347205.1|ENJDEI_00322	Rieske
GCA_003347205.1|ENJDEI_00367	Rieske
GCA_003347205.1|ENJDEI_00448	Rieske
GCA_003347205.1|ENJDEI_00458	WhiB
GCA_003347205.1|ENJDEI_00520	Radical_SAM
GCA_003347205.1|ENJDEI_00542	Rieske
GCA_003347205.1|ENJDEI_00549	Ferredoxin_4Fe4S
GCA_003347205.1|ENJDEI_00552	Radical_SAM
GCA_003347205.1|ENJDEI_00554	Radical_SAM
GCA_003347205.1|ENJDEI_00557	Ferredoxin_4Fe4S
GCA_003347205.1|ENJDEI_00561	Ferredoxin_4Fe4S
GCA_003347205.1|ENJDEI_00566	Ferredoxin_4Fe4S
GCA_003347205.1|ENJDEI_00567	Molybdoenzyme
GCA_003347205.1|ENJDEI_00631	Rieske
GCA_003347205.1|ENJDEI_00673	Ferredoxin_4Fe4S
GCA_003347205.1|ENJDEI_00688	Ferredoxin_2Fe2S
GCA_003347205.1|ENJDEI_00967	Ferredoxin_2Fe2S
GCA_003347205.1|ENJDEI_01018	Ferredoxin_2Fe2S
GCA_003347205.1|ENJDEI_01075	Rieske
GCA_003347205.1|ENJDEI_01097	Ferredoxin_4Fe4S
GCA_003347205.1|ENJDEI_01098	Molybdoenzyme
GCA_003347205.1|ENJDEI_01139	Ferredoxin_2Fe2S
GCA_003347205.1|ENJDEI_01156	Molybdoenzyme
GCA_003347205.1|ENJDEI_01305	Radical_SAM
GCA_003347205.1|ENJDEI_01461	Radical_SAM
GCA_003347205.1|ENJDEI_01521	Rieske
GCA_003347205.1|ENJDEI_01522	Ferredoxin_2Fe2S
GCA_003347205.1|ENJDEI_01531	SUF_biogenesis
GCA_003347205.1|ENJDEI_01532	SUF_biogenesis
GCA_003347205.1|ENJDEI_01654	Molybdoenzyme
GCA_003347205.1|ENJDEI_01674	Rieske
GCA_003347205.1|ENJDEI_01684	Rieske
GCA_003347205.1|ENJDEI_01855	Ferredoxin_4Fe4S
GCA_003347205.1|ENJDEI_01856	Molybdoenzyme
GCA_003347205.1|ENJDEI_01953	Rieske
GCA_003347205.1|ENJDEI_01974	Ferredoxin_4Fe4S
GCA_003347205.1|ENJDEI_02055	WhiB
GCA_003347205.1|ENJDEI_02100	Ferredoxin_4Fe4S
GCA_003347205.1|ENJDEI_02225	WhiB
GCA_003347205.1|ENJDEI_02274	Ferredoxin_2Fe2S
GCA_003347205.1|ENJDEI_02354	Radical_SAM
GCA_003347205.1|ENJDEI_02369	Radical_SAM
GCA_003347205.1|ENJDEI_02378	Rieske
GCA_003347205.1|ENJDEI_02432	Molybdoenzyme
GCA_003347205.1|ENJDEI_02453	DNA_glycosylase
GCA_003347205.1|ENJDEI_02483	Molybdoenzyme
GCA_003347205.1|ENJDEI_02530	DNA_glycosylase
GCA_003347205.1|ENJDEI_02538	WhiB
GCA_003347205.1|ENJDEI_02743	Rieske
GCA_003347205.1|ENJDEI_02750	Molybdoenzyme
GCA_003347205.1|ENJDEI_02897	Rieske
GCA_003347205.1|ENJDEI_02904	Rieske
GCA_003347205.1|ENJDEI_02936	Rieske
GCA_003347205.1|ENJDEI_03167	DNA_glycosylase
GCA_003347205.1|ENJDEI_03210	Glutamate_synthase
